respondent,z_INT,z_BE
334,-2.0365330038601486,-2.7035678282148496
335,-2.9081048454828062,-2.7035678282148496
336,-2.4723189246714776,-3.0351160074006422
337,-2.0365330038601486,-2.7035678282148496
338,-2.4723189246714776,-2.372019649029057
339,-2.4723189246714776,-2.372019649029057
340,-2.0365330038601486,-1.3773751114716797
341,-2.9081048454828062,-2.7035678282148496
342,-2.4723189246714776,-2.372019649029057
343,-1.6007470830488193,-2.040471469843265
344,-2.0365330038601486,-2.7035678282148496
345,-2.4723189246714776,-2.372019649029057
346,-1.6007470830488193,-1.7089232906574723
347,-2.0365330038601486,-2.7035678282148496
348,-2.4723189246714776,-2.040471469843265
349,-2.9081048454828062,-3.0351160074006422
350,-2.0365330038601486,-2.7035678282148496
351,-2.4723189246714776,-2.372019649029057
352,-2.0365330038601486,-2.7035678282148496
353,-2.9081048454828062,-2.040471469843265
354,1.4497543626304852,-0.7142787531000948
355,0.14239660019649758,-0.7142787531000948
356,0.14239660019649758,-1.0458269322858873
357,-0.7291752414261612,-1.0458269322858873
358,-0.7291752414261612,-0.7142787531000948
359,0.14239660019649758,-0.05118239472850978
360,0.14239660019649758,-0.38273057391430226
361,0.5781825210078264,-0.05118239472850978
362,-0.2933893206148318,-0.38273057391430226
363,0.5781825210078264,1.2750103220146602
364,1.4497543626304852,1.6065585012004526
365,0.14239660019649758,0.9434621428288676
366,-0.2933893206148318,-0.38273057391430226
367,-0.2933893206148318,-0.38273057391430226
368,0.14239660019649758,-0.05118239472850978
369,-0.7291752414261612,-0.7142787531000948
370,0.14239660019649758,-1.0458269322858873
371,-0.2933893206148318,1.6065585012004526
372,-0.2933893206148318,-0.7142787531000948
373,0.14239660019649758,-1.3773751114716797
374,-1.16496116223749,-1.0458269322858873
375,-1.16496116223749,-0.7142787531000948
376,1.0139684418191564,0.9434621428288676
377,1.0139684418191564,-1.0458269322858873
378,-0.7291752414261612,-0.38273057391430226
379,-0.2933893206148318,0.2803657844572827
380,1.0139684418191564,-0.05118239472850978
381,0.5781825210078264,1.2750103220146602
382,1.0139684418191564,0.6119139636430752
383,1.4497543626304852,0.2803657844572827
384,0.14239660019649758,-0.7142787531000948
385,-0.2933893206148318,-0.05118239472850978
386,0.14239660019649758,0.2803657844572827
387,1.4497543626304852,0.2803657844572827
388,1.0139684418191564,0.2803657844572827
389,1.0139684418191564,0.2803657844572827
390,1.0139684418191564,1.6065585012004526
391,1.0139684418191564,1.2750103220146602
392,-0.7291752414261612,-0.7142787531000948
393,-0.2933893206148318,0.2803657844572827
394,-0.2933893206148318,-0.38273057391430226
395,-2.4723189246714776,-0.7142787531000948
396,-1.16496116223749,-1.0458269322858873
397,-0.2933893206148318,-0.05118239472850978
